SN,Name,Entropy,BRISQUE,PSNR
1,2015_02439.jpg,4.76530891991692,26.62131913337393,30.736550955653342
2,2015_02444.jpg,4.06942828644577,75.04957199011321,32.96438968729254
3,2015_02456.jpg,5.904584431815731,22.744042710970774,23.189510357702083
4,2015_02411.jpg,6.313814274527975,24.220708795586773,14.776335322546114
5,2015_02433.jpg,4.935473049042023,31.05418787550863,23.603423930432342
6,2015_02455.jpg,3.136845796094827,60.26574973899707,18.107377886180153
7,2015_02412.jpg,5.776012645087695,20.141582891788943,21.101390866351537
8,2015_02418.jpg,4.764251343114671,18.338783883577747,30.49808272855231
9,2015_02447.jpg,6.176380709542881,26.273252493209583,25.416288237292722
10,2015_02434.jpg,6.912750371355528,7.738999530746554,33.62281709491207
11,2015_02415.jpg,5.236176757779282,1.7414641084597804,31.361585280141195
12,2015_02437.jpg,5.985827792583513,18.580688269763044,23.01218828605588
13,2015_02441.jpg,6.4071251222002275,36.21436115209357,24.38857232484592
14,2015_02440.jpg,1.5197664195567657,98.30616625676899,23.624560883118786
15,2015_02453.jpg,6.678507615822043,9.215776102512763,30.12013626281002
16,2015_02443.jpg,6.083621861355531,35.65248084390984,28.060173878994288
17,2015_02430.jpg,4.13983029175415,25.18984791861007,25.966663075029057
18,2015_02449.jpg,4.301448773853768,29.51684570053689,29.9109381827952
19,2015_02414.jpg,6.383723983455342,6.284053023785617,26.077937378555642
20,2015_02446.jpg,4.383588559653354,64.68487246840013,25.49809293454512
21,2015_02413.jpg,5.925052866808588,33.2049966671959,33.569782375879875
22,2015_02452.jpg,5.278900716001434,15.229063411156602,24.019263559657613
23,2015_02442.jpg,3.9684397778131717,47.881584135039105,21.419744202483418
24,2015_02450.jpg,7.1523494623308075,34.924553901073836,26.637566759730667
25,2015_02438.jpg,6.7060217463129765,43.14245932025992,30.11394063870509
26,2015_02427.jpg,5.9793655355573385,53.8652191943946,24.961859264942127
27,2015_02445.jpg,6.768497856862375,32.35880834508609,26.80926596959983
28,2015_02460.jpg,6.751745938993946,34.819608576477634,22.016659072153534
29,2015_02420.jpg,6.337901398063496,15.615848046434593,15.67987411444583
30,2015_02424.jpg,5.8671592096250595,12.476237840033122,27.35010714040971
31,2015_02425.jpg,3.7148749962951046,20.786822444379908,22.23920418875882
32,2015_02422.jpg,4.570323667196176,17.60779053277915,25.020409340190728
33,2015_02435.jpg,7.273504891076472,19.640777029148097,28.54052168160415
34,2015_02451.jpg,6.073191583274855,21.539337165033743,28.461118453694176
35,2015_02417.jpg,3.8280819081100947,32.49973991907936,23.59337050847127
36,2015_02423.jpg,5.285712565284067,13.622339850340012,27.11217920160776
37,2015_02457.jpg,1.8904236690809848,89.93328629712093,14.842887506919373
38,2015_02448.jpg,4.542237092400995,39.87783001870466,23.36492577491923
39,2015_02459.jpg,5.322590241913407,4.066734221081987,30.32481175955288
40,2015_02419.jpg,5.938359544537219,18.543205528404854,32.62241168446555
41,2015_02458.jpg,4.627469748293442,13.854898980799334,28.48128892685567
42,2015_02421.jpg,4.895312960225131,22.13324104262378,25.043914823152342
43,2015_02429.jpg,6.091467109757333,30.856896200894397,21.10652503831772
44,2015_02428.jpg,4.990134126776278,7.042307903671343,26.62455620016106
45,2015_02432.jpg,6.331563466895936,17.150374037967907,21.109855875135114
46,2015_02431.jpg,6.4744743231039905,10.287272164748032,31.514467315500525
47,2015_02454.jpg,5.001631791862646,22.29905417591462,24.83336297451794
48,2015_02426.jpg,5.076213774258206,6.0824160076954,22.18128382603373
