SN,Name,Entropy,BRISQUE,PSNR
1,2015_01431.jpg,6.315062767636121,12.372744711846934,29.96066714188016
2,2015_01426.jpg,6.361677276419338,4.068572398545683,22.36638238977526
3,2015_01403.jpg,5.144042715646481,27.399452898102226,25.00725308332722
4,2015_01434.jpg,6.628597768700673,0.5155694639273349,20.895760359810104
5,2015_01406.jpg,7.265877856094469,-7.249587607340601,32.214994491271185
6,2015_01445.jpg,5.527959358040825,17.89033837258748,28.000330521206482
7,2015_01444.jpg,5.155922732013007,21.794948845041944,17.956900360618246
8,2015_01422.jpg,7.077910737278828,12.49135208783818,27.674051693288277
9,2015_01439.jpg,5.871832739738065,6.439312027404384,29.25599345870306
10,2015_01441.jpg,6.037606308717784,51.0390477072003,29.050525203051365
11,2015_01414.jpg,7.284012238874244,10.910440481080826,30.248813842827307
12,2015_01448.jpg,6.593319927566676,37.027402740158976,19.736732566743576
13,2015_01424.jpg,6.723523556224324,22.23505053637402,22.10906105131579
14,2015_01432.jpg,6.16371936556203,17.687719457674433,26.138433754052546
15,2015_01447.jpg,4.30538139646986,30.703054940391297,23.418585214868216
16,2015_01442.jpg,5.267820453105549,9.68400978461338,20.99231816339926
17,2015_01437.jpg,4.408566232197238,74.42127563157439,18.131255129388578
18,2015_01427.jpg,6.714879617016711,11.690470535771823,35.03387712517144
19,2015_01438.jpg,6.265823561734503,17.75747293844026,21.7642659004008
20,2015_01412.jpg,2.9244160559121872,61.11078113272558,22.85052077735443
21,2015_01429.jpg,6.897049673468256,9.369522578837149,28.21384902124453
22,2015_01428.jpg,7.469669499387031,28.45616001219318,29.072321165542476
23,2015_01430.jpg,7.256777146709558,31.83877151982503,16.872822990877108
24,2015_01449.jpg,3.1117902140631437,65.17252784215916,23.020897046629077
25,2015_01433.jpg,6.279621688880461,14.56702605358177,33.96877763200428
26,2015_01401.jpg,7.213869913981656,7.91379838032114,23.251348971342466
27,2015_01405.jpg,6.5391000027590325,13.210044485158932,29.647424716527333
28,2015_01425.jpg,7.479868162273127,-2.143917530344112,30.712675476106224
29,2015_01423.jpg,6.350604170003076,4.9800100151310005,27.6009386071688
30,2015_01440.jpg,5.6709159731005965,21.287452515161107,20.707169389710245
31,2015_01410.jpg,6.705332374043869,3.6956538597051747,20.90556527658968
32,2015_01436.jpg,6.9108962699962575,11.125981353831975,31.418233384138148
33,2015_01411.jpg,6.906059549101056,10.297964866957813,33.69363236663106
34,2015_01415.jpg,6.786078449117754,32.094190243128395,23.67483462609016
35,2015_01419.jpg,6.729870175985377,13.954487958145904,20.263519339150587
36,2015_01435.jpg,5.908624212377606,30.076631733684366,19.161274939085434
37,2015_01421.jpg,7.60244203929598,2.9494167746538267,29.023479068046825
38,2015_01418.jpg,6.85377988177448,3.110309349091466,24.817220854224832
39,2015_01446.jpg,5.0384379731342355,26.518301235583266,27.327226458413705
40,2015_01420.jpg,7.2630924107708905,13.739338581687633,28.853226070366937
41,2015_01409.jpg,5.939142297217373,12.619867634083988,33.0774596719043
42,2015_01402.jpg,5.83841607342653,19.115392401388448,33.04713995998134
43,2015_01450.jpg,5.989234834826467,1.4019765113025358,23.215935116511055
44,2015_01417.jpg,5.831863230446245,24.001126413656465,33.19154753602937
45,2015_01416.jpg,7.393851247620272,6.146957453062072,22.42612776352782
46,2015_01408.jpg,7.210437293514429,58.963657572116205,23.80694751688138
47,2015_01443.jpg,1.5504362434179442,83.30070779172004,19.37847186544852
48,2015_01413.jpg,7.269349247161478,20.82727457230871,23.111681221122208
49,2015_01404.jpg,6.597747920016038,15.611648173135535,22.186992798491794
50,2015_01407.jpg,7.132511425150411,4.431038055513994,22.04947834162416
