SN,Name,Entropy,BRISQUE,PSNR
1,2015_05801.jpg,7.293564467328717,23.920443164713305,31.38327828603593
2,2015_05802.jpg,7.156568160066112,32.05362281917448,22.320694067772497
3,2015_05803.jpg,5.847399525874389,23.456176288799696,20.30074985040022
4,2015_05804.jpg,6.436514316292033,7.287065836261803,25.580669389721457
5,2015_05805.jpg,5.682124651793914,29.58791736520513,24.055180984115413
6,2015_05806.jpg,7.686019375000327,6.030243136996859,28.750071068179444
7,2015_05807.jpg,6.798181034364577,4.560168932366395,24.496799386482717
8,2015_05808.jpg,6.791450262979647,17.047983149330747,28.960805164331997
9,2015_05809.jpg,7.13547013379508,9.957899575285268,27.458430859657245
10,2015_05810.jpg,6.4717087620576415,20.876187784954453,23.034261674237953
11,2015_05811.jpg,5.382327212332879,20.607205065440525,23.495495908633416
12,2015_05812.jpg,6.310336633684338,4.602709089353169,24.239726751423582
13,2015_05813.jpg,6.949007198235806,31.66510108593954,28.27003584135781
14,2015_05814.jpg,6.7871964915224785,11.43648260377492,23.19147816662887
15,2015_05815.jpg,3.820975535316729,31.80111425937568,23.53749220411185
16,2015_05816.jpg,6.37748444016862,24.263782592569413,19.461497304718314
17,2015_05817.jpg,6.487725030060314,6.223301680949334,22.635033848737677
18,2015_05818.jpg,6.4403313963482995,52.36453499665558,22.224313668766595
19,2015_05819.jpg,7.220088847670699,13.477910126081468,29.088716312680496
20,2015_05820.jpg,6.949333504226786,6.325650869020336,22.811864043791864
21,2015_05821.jpg,5.804354577511236,26.250985977038084,23.63783363439066
22,2015_05822.jpg,5.701774631737096,28.12339653309354,23.75850268336196
23,2015_05823.jpg,6.0411330713045945,13.013754673334432,21.777002032637483
24,2015_05824.jpg,6.154192756345547,40.154551288970964,19.230913356562507
25,2015_05825.jpg,4.456958063168606,44.46083573689688,24.826182401990344
26,2015_05826.jpg,5.57510721849606,15.646494621957316,20.61132941069031
27,2015_05827.jpg,6.415770788957364,10.453753036387496,27.31405847883928
28,2015_05828.jpg,6.388632864204176,13.402983354764586,26.552433496110673
29,2015_05829.jpg,6.6829994116782,18.683715705661456,29.79803371544929
30,2015_05830.jpg,6.310334883076263,12.907713571710786,24.97504751706859
31,2015_05831.jpg,6.006665526226912,16.613733756401842,18.296313243783896
32,2015_05832.jpg,7.4661083574028355,18.37926996828955,25.386478122691315
33,2015_05833.jpg,6.414328291349868,9.363794977328979,17.825143100453722
34,2015_05834.jpg,7.006999931379279,20.844260645744242,23.491509619345308
35,2015_05835.jpg,4.969524904462535,28.044966010958746,21.14011789352723
36,2015_05836.jpg,6.548530637190713,9.236834230997005,21.512401589002984
37,2015_05837.jpg,6.172470780110474,15.269809108655494,18.476289126400086
38,2015_05838.jpg,7.082959847342389,31.333893061257612,18.52215479134324
39,2015_05839.jpg,4.820037924279842,92.47957123697037,21.292281739250157
40,2015_05840.jpg,5.666651578008117,21.198981897693074,21.808715782602075
41,2015_05841.jpg,6.207309458314148,9.626495214798382,15.708441347951318
42,2015_05842.jpg,7.2620451357415625,21.335924566086277,32.155039010243286
43,2015_05843.jpg,6.893836035565036,24.648998525914493,22.762295459406324
44,2015_05844.jpg,5.3771155834623645,27.96963915071339,24.02212409692838
45,2015_05845.jpg,3.9046231728777907,70.33749108666674,21.55594799206576
46,2015_05846.jpg,6.540484277242537,12.591559131453977,26.351920469950635
47,2015_05847.jpg,6.2768387442282005,20.19352329061448,22.471819655108888
48,2015_05848.jpg,6.721187310004433,14.701058957695153,31.90488443809038
49,2015_05849.jpg,7.024994002343076,15.477762577347534,24.629341611712377
50,2015_05850.jpg,5.006924073380723,34.655758841781875,18.025157545101454
