SN,Name,Entropy,BRISQUE,PSNR
1,2015_03806.jpg,6.185426021918909,17.29403559084355,25.697850466525058
2,2015_03842.jpg,6.573594378013662,18.396930835928714,18.142312889972278
3,2015_03840.jpg,3.943256020177453,44.81232640080836,22.404560309143147
4,2015_03827.jpg,5.126617237193684,61.829547651443335,20.856091126161985
5,2015_03824.jpg,6.871263846995565,33.31643020886176,24.93776095318456
6,2015_03833.jpg,6.193073979500611,-4.381073400530596,29.462885732690633
7,2015_03841.jpg,5.2868896203590365,49.19717794520679,28.543449665509456
8,2015_03846.jpg,4.669480430575241,80.80661800073162,27.2447775865065
9,2015_03817.jpg,4.1013199922383015,63.26668498236526,17.193625923255702
10,2015_03816.jpg,5.353356902959891,12.093288401162766,31.165242769075054
11,2015_03811.jpg,7.090783036266747,64.50008435098616,28.994585094111724
12,2015_03823.jpg,7.225147229493271,45.572598869228244,28.893097530653037
13,2015_03801.jpg,7.266371814602415,28.67224317193049,28.811090718862076
14,2015_03826.jpg,5.519049654789368,155.84499999999193,15.961221877637328
15,2015_03820.jpg,6.5044622726681,17.5805691703832,33.75306126638694
16,2015_03805.jpg,3.322994866752775,70.83369207785469,20.74871161782645
17,2015_03810.jpg,5.348663289507076,58.49795380778343,21.270011293408796
18,2015_03848.jpg,6.706536145424746,12.46651173236964,30.59283418790773
19,2015_03849.jpg,4.0547694752688574,48.44456730808824,23.732934376930388
20,2015_03825.jpg,7.220209399366937,6.0345498922133345,28.17944061164916
21,2015_03812.jpg,5.331128702732157,30.93695452242659,19.89877551503769
22,2015_03830.jpg,6.446469106412697,22.436366909065526,31.380873346166013
23,2015_03807.jpg,5.642207629043987,43.30578704248873,23.220513314203416
24,2015_03837.jpg,5.001643815239508,47.2935973326756,20.262476292122095
25,2015_03836.jpg,5.588771992141965,24.89828723908576,33.0959277627469
26,2015_03802.jpg,7.402372831684369,14.619735534626415,23.67549651227774
27,2015_03808.jpg,6.584782947558693,38.484936128041085,22.9056565502426
28,2015_03818.jpg,6.9859806109172276,24.303388470164208,29.330837760851228
29,2015_03821.jpg,4.574326516506033,67.29639587018389,24.0037024270082
30,2015_03845.jpg,4.894345523509715,22.652602352656658,21.414827469394076
31,2015_03831.jpg,7.199438985426784,17.46626250112385,19.34280452508637
32,2015_03835.jpg,6.601593869945759,27.291941796693862,26.216148460731535
33,2015_03813.jpg,3.406992292705289,55.15916267180327,28.516888279492246
34,2015_03804.jpg,5.570008184882794,34.747452039126614,26.605681071406956
35,2015_03850.jpg,6.6493008843728765,32.66865638184444,25.86105339363212
36,2015_03822.jpg,6.738475784091272,36.65392335405724,26.02841275959627
37,2015_03815.jpg,5.66333868806487,4.057350014016691,20.94942839044023
38,2015_03838.jpg,6.9443538823060615,14.244268779924226,27.27485323929085
39,2015_03814.jpg,5.8538030244194506,11.17892043950323,22.83695599692617
40,2015_03839.jpg,5.958266363589414,6.849807774204777,25.770639611949072
41,2015_03834.jpg,3.861520736181845,63.80310358807739,14.482692958264556
42,2015_03843.jpg,6.16723342861313,20.22910986135875,35.45814732313892
43,2015_03844.jpg,6.002820039125607,23.091069100533304,29.247851844959133
44,2015_03828.jpg,4.664847072895078,126.19906203427715,21.326527080462668
45,2015_03819.jpg,5.406187515558893,50.313448531551984,19.89219385528574
46,2015_03832.jpg,6.536873004048844,27.782763516274912,24.870287723923354
47,2015_03803.jpg,5.35228583312994,16.779972543014964,32.68272279700331
48,2015_03847.jpg,5.7839771096558605,37.58131022310155,23.438776176953787
49,2015_03829.jpg,5.515994876447763,25.04029891110096,21.772194032649445
50,2015_03809.jpg,7.218932372978633,12.044138891791334,21.860624580420776
