SN,Name,Entropy,BRISQUE,PSNR
1,2015_03064.jpg,4.118543708410177,31.486358988443357,26.59674886930403
2,2015_03104.jpg,5.6047098942267635,32.404741100195764,24.478664105620695
3,2015_03083.jpg,2.407373061526777,77.99884068653446,14.031272137464834
4,2015_03070.jpg,6.180417015113245,14.172671728333484,32.20724280061262
5,2015_03102.jpg,4.1948357230980315,54.629319782071406,16.876933982773846
6,2015_03071.jpg,7.36583631370916,17.30866976432182,32.07150117605281
7,2015_03084.jpg,6.634427334827106,20.890407172536555,26.99435960756614
8,2015_03077.jpg,7.158547160490199,15.120651237262194,24.05091009963616
9,2015_03073.jpg,5.691821353431243,9.444960358656175,28.892957844701318
10,2015_03099.jpg,4.808805290366874,11.03003573950511,33.22005624951801
11,2015_03072.jpg,3.754586813400189,64.64926721956405,27.23936661578479
12,2015_03092.jpg,3.9073248191296583,41.77502549824496,29.558718391323076
13,2015_03100.jpg,4.178291640485394,12.501681140681711,32.981979311206985
14,2015_03101.jpg,6.998584122362974,20.26714237662779,30.37756923722407
15,2015_03096.jpg,6.36440317604729,41.01824631087183,27.685441144162162
16,2015_03086.jpg,4.568331229719355,7.479414076867528,28.113993467512284
17,2015_03080.jpg,4.725533073700968,32.25300228166245,22.414294046688156
18,2015_03075.jpg,7.015771976699834,30.61301653413065,22.56056259149473
19,2015_03079.jpg,6.547497602833194,21.590586545448758,29.05627268248041
20,2015_03108.jpg,5.205474283744758,52.35453511850241,30.332833406115324
21,2015_03065.jpg,6.256901012700786,21.049818899902306,34.89157116149576
22,2015_03067.jpg,7.139918048862357,24.709205435705456,37.98459466397213
23,2015_03069.jpg,6.387362702315727,20.9356717463273,24.197237973781522
24,2015_03097.jpg,4.428236788509107,0.15232577121125246,30.10024395164907
25,2015_03061.jpg,5.644396542160987,29.043841067321722,23.87257952911014
26,2015_03089.jpg,5.105255277576664,27.07701352830506,25.866604706975835
27,2015_03091.jpg,6.585566137236528,19.287654676349774,19.524943089383164
28,2015_03062.jpg,5.579305712866252,39.75324198211362,33.910149782830146
29,2015_03093.jpg,4.3311381913603455,81.6276990630067,29.18275103648306
30,2015_03106.jpg,5.086469728066584,56.13517699415067,22.802670419350793
31,2015_03082.jpg,5.329567234371013,26.428741014725432,29.478780070346872
32,2015_03107.jpg,6.2969691588314545,12.913727179622327,24.990148970448587
33,2015_03085.jpg,5.950675347073793,37.19309631213852,22.216128279476113
34,2015_03098.jpg,3.3080394161207543,56.06941018698271,23.652568677641007
35,2015_03094.jpg,6.957036714928681,12.271258275288659,28.713684065172743
36,2015_03103.jpg,6.170704874917727,19.701696225738573,23.03357788761828
37,2015_03063.jpg,6.78821603173868,20.688065008308484,28.77482476172243
38,2015_03066.jpg,2.602419183815509,58.6155039096362,23.297462328436108
39,2015_03095.jpg,4.7799396985329565,63.3596430934534,17.559537110180965
40,2015_03110.jpg,3.0367539429034314,66.73904956346846,22.594353770072747
41,2015_03076.jpg,6.928696783773452,8.328760904554514,27.917710867821693
42,2015_03081.jpg,6.2248313139658125,18.116375463387925,31.15673112314452
43,2015_03088.jpg,6.7880296292623425,36.61939027284663,30.528428634948426
44,2015_03068.jpg,3.4989584992229408,58.70622089084506,25.23594918885272
45,2015_03109.jpg,6.341788314369038,21.853907410066853,33.877214092024325
46,2015_03087.jpg,7.312057430414658,6.68053675191365,40.98702385927894
47,2015_03105.jpg,5.917619219263348,35.231207545696265,19.592875916445042
48,2015_03078.jpg,6.445833630115008,21.068026799164016,36.41842631424614
49,2015_03074.jpg,5.34484703428316,26.357939405547512,23.02908528697295
50,2015_03090.jpg,6.945635332015507,13.836724975849592,23.36557109470977
