SN,Name,Entropy,BRISQUE,PSNR
1,2015_00004.jpg,4.63323465917589,21.53960056056232,20.85172934999507
2,2015_00005.jpg,6.936793862217117,20.27332846231556,21.52774580395304
3,2015_00006.jpg,7.414701465978093,15.744945605000993,25.409453024243398
4,2015_00007.jpg,6.502330740451402,17.414040167764227,19.147445802562185
5,2015_00008.jpg,6.674913092539433,17.990013135011935,25.35317318668816
6,2015_00009.jpg,6.911467304313956,13.979991381636609,30.121789389690786
7,2015_00010.jpg,5.292645653223677,39.22396164912956,18.759988813433132
8,2015_00011.jpg,6.293925108683024,49.979607143098605,22.99721559794936
9,2015_00012.jpg,6.962286417738376,45.62466562533527,22.346150811476328
10,2015_00013.jpg,6.701048325797763,53.48933326201333,23.934807231904465
11,2015_00014.jpg,6.818135458172203,15.560703422716728,29.83422880689332
12,2015_00015.jpg,3.849592730159399,41.21131247957223,21.140280931149654
13,2015_00016.jpg,7.1180206271476045,26.89669340710165,25.257094522909405
14,2015_00017.jpg,7.395786362079294,21.43977635434905,24.876285954400505
15,2015_00018.jpg,7.462267377319001,13.503838612340786,25.567959688631326
16,2015_00019.jpg,6.7256850423931285,24.705277404792326,24.20086614449055
17,2015_00020.jpg,7.310343237178322,25.732439359342806,29.053666420693936
18,2015_00021.jpg,6.367182680274982,18.054947460084207,21.601290213889456
19,2015_00022.jpg,6.961150424793,12.777587622634627,25.153621157214378
20,2015_00023.jpg,7.332702307144433,12.777140959620823,26.9372533805493
21,2015_00024.JPG,7.45118549905797,17.74066763246057,20.80443484999754
22,2015_00025.jpg,6.910664399851779,5.255112095744465,22.912319398161735
23,2015_00026.jpg,5.435367881647575,21.466299580266963,19.730232513227758
24,2015_00027.jpg,6.498013077048356,12.922552885901808,23.749604104076866
25,2015_00028.jpg,5.8627494735972006,9.37604192393357,23.90413377064917
26,2015_00029.jpg,5.747438214843181,8.222387733505656,19.086172213738006
27,2015_00030.jpg,6.711374162918257,12.06321799286522,23.352170862272274
28,2015_00031.jpg,6.434550059693606,22.03434088705953,20.89958667363532
29,2015_00032.jpg,6.573413153055334,9.608338880270907,20.83174802422718
30,2015_00033.jpg,5.308585548083268,20.288163843340698,18.961114266061905
31,2015_00034.jpg,6.127839418993967,24.89757392471992,20.173918347292258
32,2015_00035.jpg,5.4994016576375415,33.85117988496913,28.1873394786477
33,2015_00036.jpg,5.216717965368939,4.071314555003454,18.790979120827217
34,2015_00037.jpg,5.197945808734829,6.062499473971087,21.44554551000841
35,2015_00038.jpg,6.446068934445219,13.280090808826998,21.36837953722648
36,2015_00039.jpg,6.9618752472387495,20.92369312220805,23.67160735630314
37,2015_00040.jpg,6.5582484987561145,8.443425254400807,25.090773100932367
38,2015_00041.jpg,5.908211752642021,25.010833721124953,17.064843782495803
39,2015_00042.jpg,5.343930600617925,5.436377213835584,21.70592328089759
40,2015_00043.jpg,5.895719065699363,10.43937828666796,21.26368525299421
41,2015_00044.jpg,7.2187652885889015,42.234966727059344,31.543707542284952
42,2015_00045.jpg,6.6716123281605775,22.025421899005067,21.897050168700897
43,2015_00046.jpg,6.8107362639998765,35.02295959603006,24.523814378824476
44,2015_00047.jpg,5.70335399911056,45.731599925091444,18.867038207518647
45,2015_00048.jpg,7.483850033200422,24.243535011443413,31.830786651081095
46,2015_00049.jpg,7.228042317478075,12.471499997348445,24.531231564018054
47,2015_00050.jpg,5.922154647984986,21.493819416958758,22.057578681233956
