SN,Name,Entropy,BRISQUE,PSNR
1,2015_06900.jpg,3.3585909811385934,64.52535662431436,23.125385338267037
2,2015_06901.jpg,6.438338245314784,25.542003028183302,20.15580298811317
3,2015_06902.jpg,6.316346848013196,16.866935021897206,20.816835194737436
4,2015_06903.jpg,4.6849539273389675,36.467701239676984,19.63548714763634
5,2015_06904.jpg,4.8056863207423905,66.27084138016116,16.734979753939786
6,2015_06905.jpg,5.557090603875434,55.1962825909271,22.361079763524145
7,2015_06906.jpg,6.619884725047659,24.485118547122255,28.95290209846155
8,2015_06907.jpg,6.475849381227808,17.959585683697668,18.754280653592172
9,2015_06908.jpg,6.427467037736515,35.75417831974082,22.301598256821205
10,2015_06909.jpg,6.18399539725818,32.02502652257678,16.657374704680606
11,2015_06910.jpg,6.668107407027759,32.15176090815882,23.335310980508442
12,2015_06911.jpg,7.169578948096184,17.035013356515236,29.362589698656155
13,2015_06912.jpg,5.870867440408097,56.274982514831066,16.072302751472517
14,2015_06913.jpg,3.5348523057732413,60.65644542858283,15.263424332317408
15,2015_06914.jpg,5.37001307196372,53.566584320554824,15.958475264193323
16,2015_06915.jpg,3.441050515081423,73.71861033351891,15.422020077675072
17,2015_06916.jpg,7.347323913787529,49.713556046023285,29.14165111397921
18,2015_06917.jpg,6.255725653038272,16.636207111213906,23.947703220587798
19,2015_06918.jpg,7.085295894356966,9.492667221444975,26.27363936756554
20,2015_06919.jpg,5.897485435173318,27.723802975586835,20.549193555256558
21,2015_06920.jpg,6.493753410056452,23.898951384072888,23.771445295548652
22,2015_06921.jpg,6.224934467094085,50.52678314655074,18.565847591456006
23,2015_06922.jpg,5.688464799001766,20.145895264160544,15.895146837752222
24,2015_06923.jpg,5.232357127658468,52.897158494440504,25.00742948042444
25,2015_06924.jpg,5.981091058588186,35.642895929351624,20.15244038100049
26,2015_06925.jpg,6.7073698745453845,10.257600114340988,18.98848539063499
27,2015_06926.jpg,5.660330806607302,25.297123180640227,20.854416511141913
28,2015_06927.jpg,6.221600532795428,27.879168529679504,21.08051758197327
29,2015_06928.jpg,6.076228868845328,18.340111398896482,16.5951491966042
30,2015_06929.jpg,5.402982146967951,52.64380394565919,23.33321172217119
31,2015_06930.jpg,6.742140878812992,21.154743610875443,38.63522927631029
32,2015_06931.jpg,6.42342848040364,21.42321947265279,23.15724343318415
33,2015_06932.jpg,6.9897685335278315,20.85731795742683,22.10004210316276
34,2015_06933.jpg,7.254706200662656,13.87131160697865,26.556648714435376
35,2015_06934.jpg,6.964761182554698,19.482733223915687,25.613328793200182
36,2015_06935.jpg,6.96969071120146,22.172235411465152,20.689775831634417
37,2015_06936.jpg,7.674305505054756,5.8379134372734995,35.82515824683905
38,2015_06937.jpg,7.133551892662847,8.596466879275425,29.178974218860812
39,2015_06938.jpg,7.2606670298172284,11.907287109809744,34.58180359156479
40,2015_06939.jpg,6.661405992754382,5.354101411897972,19.39985073565222
41,2015_06940.jpg,7.753465792946397,-3.243878634855065,37.61075215531545
42,2015_06941.jpg,7.248032956265279,5.989013258564881,25.77082357772785
43,2015_06942.jpg,6.964717849283595,13.949208446727852,26.24584366043009
44,2015_06943.jpg,6.865618489399592,7.013913370844961,23.6256231555803
45,2015_06944.jpg,7.367784915877682,17.139010917972286,24.98086528050132
46,2015_06945.jpg,6.822235276004736,27.75249277168868,24.28741094839974
47,2015_06946.jpg,6.944738332803021,15.278382389168854,25.663951906147553
48,2015_06947.jpg,6.634485982507149,15.05568654886062,25.20311478877503
49,2015_06948.jpg,7.098232133966577,8.754107443355878,23.21052843554565
50,2015_06949.jpg,7.292206350510215,13.113231056722924,27.26558404866089
