SN,Name,Entropy,BRISQUE,PSNR
1,2015_04451.jpg,0.8203215436434595,117.88410573644998,23.280793537887078
2,2015_04452.jpg,6.239260572642958,45.40727735650384,26.130064779691573
3,2015_04453.jpg,5.188199399109917,62.98542329045469,26.454061914130094
4,2015_04454.jpg,5.35386799461344,22.26713420995779,30.292135968172754
5,2015_04455.jpg,6.252371227397365,53.88191686315733,19.847785524283815
6,2015_04456.jpg,6.996226679181358,19.08254526875791,29.69943462838643
7,2015_04457.jpg,7.252097947908705,38.01371537093368,21.453811919528654
8,2015_04458.jpg,6.343835407089215,68.84935274485585,23.325082263172746
9,2015_04459.jpg,5.300529024311841,45.5744326190447,23.409550668673276
10,2015_04460.jpg,4.942829608544381,81.55387245692944,22.83186682122189
11,2015_04461.jpg,6.210521331429735,61.71640292869367,32.141559176327036
12,2015_04462.jpg,6.231639573748908,18.852848549757226,18.58035523883587
13,2015_04463.jpg,5.351118610361099,39.39018278496107,31.885282205718898
14,2015_04464.jpg,3.126411323355491,69.36882237722918,27.884773489652083
15,2015_04465.jpg,5.496037435026276,64.58366080778328,26.26366385467193
16,2015_04466.jpg,5.154842605069289,29.417694325342012,25.272876599832095
17,2015_04467.jpg,3.664413195983017,53.891196448485374,28.55775867622466
18,2015_04468.jpg,5.7195698037026705,34.50176171264363,20.677434183480056
19,2015_04469.jpg,5.876186878387204,57.776275044049584,29.878425245878994
20,2015_04470.jpg,6.394968493568065,30.402876173839303,24.66418794805824
21,2015_04471.jpg,5.755791798351686,32.85013346495609,27.77390735438269
22,2015_04472.jpg,1.4105193625146708,96.56097595493983,21.26331409270605
23,2015_04473.jpg,6.034095512149722,20.64396798791435,27.752913153873177
24,2015_04474.jpg,6.452740198484639,38.53179712898813,28.1011672862872
25,2015_04475.jpg,6.765650197723071,29.876933273124536,28.520176848483864
26,2015_04476.jpg,4.343068265909739,69.21311443721945,26.648061403820144
27,2015_04477.jpg,7.255697488597349,45.09883678532728,23.843752185476447
28,2015_04478.jpg,6.988875488580557,26.36298478279545,24.416155981015336
29,2015_04479.jpg,7.360135811455489,35.159104276824195,24.9290666866138
30,2015_04480.jpg,6.662455740849695,-0.0044504888066114745,22.242580794158435
31,2015_04481.jpg,7.201327893856927,10.548503182367739,25.52945556731624
32,2015_04482.jpg,5.732846052211186,6.436287308214531,39.4766766434998
33,2015_04483.jpg,6.874105589267435,-0.449980707635774,21.308038454829283
34,2015_04484.jpg,6.8214842524754005,0.363519386596721,28.138500487173918
35,2015_04485.jpg,6.402544880375877,17.816834322026324,26.759129110229715
36,2015_04486.jpg,6.632133187492628,35.37232096094678,24.81086821189494
37,2015_04487.jpg,6.927943824767817,12.760305297713302,35.14208351474391
38,2015_04488.jpg,7.081546595370657,1.6092508315364,25.85715644011703
39,2015_04489.jpg,7.134184719027882,30.716129084921448,29.626594155843865
40,2015_04490.jpg,7.5810871204257895,7.824535489383123,36.87528111479476
41,2015_04491.jpg,6.988297018753379,11.148010380375325,24.716371377365085
42,2015_04492.jpg,5.284963576823018,52.61526979206005,24.254622186401733
43,2015_04493.jpg,7.488449074492744,28.207167767184245,31.244705395156505
44,2015_04494.jpg,6.967326370784755,12.158171396520373,25.04625812689295
45,2015_04495.jpg,6.429905191285893,18.598815469889786,20.405955752365866
46,2015_04496.jpg,7.090094555658651,24.547851756879112,22.95741325681371
47,2015_04497.jpg,6.583882427870035,5.658973990340058,21.470343970126283
48,2015_04498.jpg,6.816998098771302,21.435543982303415,26.615656650629806
49,2015_04499.jpg,6.953098763197854,36.43002907527554,29.728806786431655
50,2015_04500.jpg,6.2873026854882585,14.028773838096043,30.796595643334584
