SN,Name,Entropy,BRISQUE,PSNR
1,2015_01401.jpg,7.213869913981656,7.914005897769329,23.1325718154606
2,2015_01402.jpg,5.83841607342653,19.115392401386515,24.28341204860397
3,2015_01403.jpg,5.144042715646481,27.399452898099383,24.110394514767336
4,2015_01404.jpg,6.597747920016038,15.611648173115412,20.688730828056947
5,2015_01405.jpg,6.5391000027590325,13.210160070059004,22.427482891931096
6,2015_01406.jpg,7.265877856094469,-7.247428776273438,28.389763478492394
7,2015_01407.jpg,7.132511425150411,4.431027831136447,21.62877086104296
8,2015_01408.jpg,7.210437293514429,58.9636575721008,28.362599491647252
9,2015_01409.jpg,5.939142297217373,12.621052031717426,27.33250769486974
10,2015_01410.jpg,6.705332374043869,3.6956538597215456,18.408637495737352
11,2015_01411.jpg,6.906059549101056,10.286441486016173,31.810956503864634
12,2015_01412.jpg,2.9244160559121872,61.1108099615013,23.04957756234639
13,2015_01413.jpg,7.269349247161478,20.82722061775914,24.566032521952657
14,2015_01414.jpg,7.284012238874244,10.910440481123231,24.22822100225503
15,2015_01415.jpg,6.786078449117754,32.09419024308474,26.47104867977341
16,2015_01416.jpg,7.393851247620272,6.146587117966504,22.468870540973857
17,2015_01417.jpg,5.831863230446245,23.994614002497855,26.71204547534996
18,2015_01418.jpg,6.85377988177448,3.1103093491232983,27.502177781248662
19,2015_01419.jpg,6.729870175985377,13.952803517820797,19.714613480480633
20,2015_01420.jpg,7.2630924107708905,13.739338581725491,24.25986002727479
21,2015_01421.jpg,7.60244203929598,2.9494167746734945,29.430132521673286
22,2015_01422.jpg,7.077910737278828,12.49155149227542,26.90266200813301
23,2015_01423.jpg,6.350604170003076,4.9803270353133655,22.787642508808368
24,2015_01424.jpg,6.723523556224324,22.235050536367083,22.473533948272934
25,2015_01425.jpg,7.479868162273127,-2.1439175303541163,28.162491639896924
26,2015_01426.jpg,6.361677276419338,4.068572398558075,22.02699449753829
27,2015_01427.jpg,6.714879617016711,11.691790183028587,33.60845532573494
28,2015_01428.jpg,7.469669499387031,28.45810419273377,28.148076275438708
29,2015_01429.jpg,6.897049673468256,9.369157082915166,21.88128635240574
30,2015_01430.jpg,7.256777146709558,31.838771519838104,17.30395304097202
31,2015_01431.jpg,6.315062767636121,12.37636831015547,26.106973189411953
32,2015_01432.jpg,6.16371936556203,17.68771945767034,20.9827321493578
33,2015_01433.jpg,6.279621688880461,14.564418028474137,21.742522774302305
34,2015_01434.jpg,6.628597768700673,0.5155694639470028,19.356993395419664
35,2015_01435.jpg,5.908624212377606,30.07663173366049,17.789207625391846
36,2015_01436.jpg,6.9108962699962575,11.129243876852087,32.37211977109642
37,2015_01437.jpg,4.408566232197238,74.75406152243099,15.761049896785359
38,2015_01438.jpg,6.265823561734503,17.757472938456175,20.0170223472435
39,2015_01439.jpg,5.871832739738065,6.43901951723123,23.69193267124125
40,2015_01440.jpg,5.6709159731005965,21.287452515145077,19.140677311702138
41,2015_01441.jpg,6.037606308717784,51.181766150914626,24.27435243367964
42,2015_01442.jpg,5.267820453105549,9.684148753385415,20.639623562943406
43,2015_01443.jpg,1.5504362434179442,83.30070906633429,24.644249385626992
44,2015_01444.jpg,5.155922732013007,21.794946776116802,17.053186886565065
45,2015_01445.jpg,5.527959358040825,17.890676144239336,26.535412830164713
46,2015_01446.jpg,5.0384379731342355,26.5190512735239,20.2611841746003
47,2015_01447.jpg,4.30538139646986,30.700608786952643,16.760983629450713
48,2015_01448.jpg,6.593319927566676,37.02740274016455,18.831803452351114
49,2015_01449.jpg,3.1117902140631437,65.17252784217098,14.069780372322631
50,2015_01450.jpg,5.989234834826467,1.4028969671851144,23.07629994588978
