SN,Name,Entropy,BRISQUE,PSNR
1,2015_01901.jpg,3.190920297975704,50.43265350415081,15.874686906052336
2,2015_01902.jpg,7.037915292624211,49.51264817226544,27.145368848207923
3,2015_01903.jpg,7.4974669981233255,24.079790761876183,23.506049161330903
4,2015_01904.jpg,5.467736126146294,21.353742385155073,21.18550482085002
5,2015_01905.jpg,7.30559623144657,43.12448957305057,28.641171659729885
6,2015_01906.jpg,4.856773711745403,40.13333448591331,20.425898124090356
7,2015_01907.jpg,7.2297466475662855,18.592700509267814,26.26756231882026
8,2015_01908.jpg,6.128629806677884,20.47279705413436,23.424906330222477
9,2015_01909.jpg,5.5325959936399345,64.0927409048953,26.455383122759883
10,2015_01910.jpg,6.272702880729696,28.111232068963858,21.732492025953533
11,2015_01911.jpg,7.151015979472862,14.406292651629627,26.642104450387784
12,2015_01912.jpg,6.4074580465257345,27.932182161965756,20.35064265267893
13,2015_01913.jpg,6.655484225522046,14.799676648449207,23.663207961628157
14,2015_01914.jpg,3.96610151844845,64.80734861291873,17.986825855794525
15,2015_01915.jpg,6.83876607355161,12.989350528727613,24.36842226617497
16,2015_01916.jpg,6.590065949318736,51.50279718515807,22.014905893116463
17,2015_01917.jpg,6.405095772558324,-1.3068840616407726,24.628976658007797
18,2015_01918.jpg,6.565334347823112,8.234142468332806,20.36520245446944
19,2015_01919.jpg,6.55944994446456,10.92764018356067,23.577383581407755
20,2015_01920.jpg,5.794085008336206,11.788513489797168,26.448812201306964
21,2015_01921.jpg,3.9223884964752047,76.07656005433509,25.894996530074266
22,2015_01922.jpg,7.02188785035193,13.090193672964432,29.917367231036295
23,2015_01923.jpg,6.945290286926341,20.710706388492184,22.35948209303173
24,2015_01924.jpg,6.41280056859309,15.37885670490354,24.977667181434672
25,2015_01925.jpg,7.319332889980818,10.248221818191467,28.677893128270817
26,2015_01926.jpg,7.439079750127176,24.265396142356025,32.0199357914541
27,2015_01927.jpg,6.485999147883878,6.698774572230349,16.716950651823492
28,2015_01928.jpg,5.656548619887836,40.955205751294756,20.072565918812778
29,2015_01929.jpg,6.556392669550545,19.45573843030317,26.293270256737532
30,2015_01930.jpg,6.366314657812829,20.09947947940006,24.175463842099276
31,2015_01931.jpg,6.902024997146886,12.86520116839742,27.844725068491908
32,2015_01932.jpg,6.123681277189684,22.833376909488237,21.378549840231887
33,2015_01933.jpg,6.5071526374409245,5.888487610339752,23.90622689535679
34,2015_01934.jpg,6.8093847982375175,31.846568185084237,23.346952810028117
35,2015_01935.jpg,6.532576883767716,23.31816077295659,24.187582520988094
36,2015_01936.jpg,6.149885064824972,14.976104671948718,25.12648468990514
37,2015_01937.jpg,6.014538823542286,21.09982000774923,19.639840683799633
38,2015_01938.jpg,5.8620766452928965,12.329200064628907,24.699073100719357
39,2015_01939.jpg,6.9332413557339745,12.298110820922574,22.69375462172392
40,2015_01940.jpg,2.881728698503828,64.88455990167583,20.060077159594346
41,2015_01941.jpg,6.6582179751002055,25.5491613178626,26.444441057064747
42,2015_01942.jpg,6.987162916069451,22.380739910198116,25.277595320481126
43,2015_01943.jpg,6.177365990696658,15.355431108377019,22.275580507386596
44,2015_01944.jpg,5.290978463860434,46.92805090638896,26.651912545650273
45,2015_01945.jpg,5.858082582499642,23.94772579325692,22.514493868202354
46,2015_01946.jpg,5.471746114418788,47.17475107333868,25.879537688678262
47,2015_01947.jpg,6.733048357522344,27.052825972153954,23.558885622004123
48,2015_01948.jpg,7.19553972399488,24.80580974819199,24.79809190770336
49,2015_01949.jpg,6.29803916384459,12.460507643448608,19.97439145376713
50,2015_01950.jpg,5.674941445535553,16.965468713381114,23.69286989717076
